"","participant","item","target","lex_status","response","PND","PND_CC","segment_type","segment_type_CC","contrast_type","contrast_type_CC","vocab","perception","resp.rt","frequency","neighbors","PNF"
"3742","kor48","park","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,1.2378,72.1176,29,27.691
"3743","kor48","fuel","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,1.2123,17.1765,5,1.1647
"3744","kor48","battle","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.2409,42.2549,13,9.1674
"3745","kor48","egg","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.1341,26.0392,14,23.4734
"3746","kor48","follow","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,2.6403,123.1961,13,19.7722
"3747","kor48","page","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,1.1599,37.4902,21,28.732
"3748","kor48","swim","s","NW",0,"dense",0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,0.9404,31.8039,14,6.3025
"3749","kor48","globe","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.2228,5.2157,7,2.493
"3750","kor48","tab","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.1906,5.7647,22,7.9349
"3751","kor48","basic","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.0947,15.5686,3,4.9739
"3752","kor48","turtle","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.2555,17.0392,5,12.7961
"3753","kor48","formal","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,1.0181,8.3137,5,29.498
"3754","kor48","coma","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.2242,12.2745,13,2.3863
"3755","kor48","stroke","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.2741,13.0784,7,10.8572
"3756","kor48","final","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,1.153,49.6667,10,148.6706
"3757","kor48","password","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,1.9057,7.9804,1,0.92157
"3758","kor48","swept","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,0.976,4.7647,7,10.6275
"3759","kor48","clothes","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.2071,101.1373,4,0.73039
"3760","kor48","test","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.639,84.0784,22,43.1114
"3761","kor48","faith","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,1.3385,46.3333,15,30.5895
"3762","kor48","fresh","E","NW",1,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.2176,54.5098,4,16.7745
"3763","kor48","practice","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,1.2064,45.6863,1,3.3333
"3764","kor48","glass","ae","NW",1,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.931,60.7059,9,42.7799
"3765","kor48","waste","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,0.9386,53.2549,19,57.1981
"3766","kor48","stress","E","NW",1,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.7347,15.6078,4,5.6373
"3767","kor48","stack","ae","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.1392,6.098,25,16.1976
"3768","kor48","snake","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.1061,22.3529,8,17.4461
"3769","kor48","metal","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.0215,19.451,14,21.514
"3770","kor48","tool","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,0.9466,10.7451,30,918.3163
"3771","kor48","shadow","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.1203,21.1765,6,3.7615
"3772","kor48","salt","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.0198,19.5098,12,16.2222
"3773","kor48","racing","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.0856,11.8824,17,4.1096
"3774","kor48","spell","E","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.6197,36.6471,16,27.1287
"3775","kor48","castle","ae","NW",0,"dense",0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,0.9388,21.549,12,6.884
"3776","kor48","swipe","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,0.9576,1.6078,7,5.4258
"3777","kor48","setting","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.0898,21.549,16,43.3101
"3778","kor48","season","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.1229,31.4706,7,34.4258
"3779","kor48","temper","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.0581,11.4118,10,2.8863
"3780","kor48","tough","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.3052,90.5098,23,25.4919
"3781","kor48","prayer","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,1.1582,15.7843,10,13.0372
"3782","kor48","title","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.6478,18.5686,11,11.6328
"3783","kor48","path","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,1.1549,24.549,17,20.2261
"3784","kor48","growth","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,0.996,6.451,7,16.3781
"3785","kor48","jet","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,0.9768,14.1373,23,354.1807
"3786","kor48","paint","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.0193,36.8039,18,21.6155
"3787","kor48","space","ei","NW",0,"sparse",-0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.085,66.0588,8,4.1299
"3788","kor48","solo","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.6815,8.549,12,20.0931
"3789","kor48","teacher","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.6161,55.7255,5,21.3608
"3790","kor48","waiter","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.3113,13.1961,18,78.3475
"3791","kor48","fighter","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,2.0098,12.7843,14,34.4006
"3792","kor48","power","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,1.2252,149.0196,10,152.8529
"3793","kor48","solve","s","NW",0,"sparse",-0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.1562,19.4902,5,7.3725
"3794","kor48","someday","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.0414,33.8431,3,15.085
"3795","kor48","desk","E","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,0.8896,43.902,6,6.5294
"3796","kor48","trap","ae","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.139,23.8431,16,19.8554
"3797","kor48","tenth","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.5535,4.1569,6,31.4641
"3798","kor48","summer","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.1008,78.6667,17,106.7705
"3799","kor48","clap","ae","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.1754,4.7255,18,14.0643
"3800","kor48","babe","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.205,35.5686,18,40.0283
"3801","kor48","soap","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.0724,15.1961,25,191.9373
"3802","kor48","sprain","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.089,0.84314,6,5.2418
"3803","kor48","flavor","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,0.9282,5,2,36.0294
"3804","kor48","tiny","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.0255,32.2157,7,12.1289
"3805","kor48","sunny","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,0.9214,7.6667,14,120.6036
"3806","kor48","plant","p","NW",0,"sparse",-0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,1.4229,27.6078,9,31.8257
"3807","kor48","pencil","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,1.1723,9.8627,4,1.1569
"3808","kor48","scratch","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.3239,18.8431,5,3.9098
"3809","kor48","sweater","E","NW",1,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.3902,13.8039,7,4.7731
"3810","kor48","print","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,0.987,19.9608,4,16.2255
"3811","kor48","essay","E","NW",1,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.3531,6.1373,2,820.4314
"3812","kor48","strange","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.3035,86.4314,4,9.1471
"3813","kor48","sink","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,0.9608,16.9216,27,114.199
"3814","kor48","science","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.0543,37.2549,1,25.3725
"3815","kor48","ally","ae","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.1901,32.6667,12,20.1961
"3816","kor48","picture","p","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,1.1713,138.451,4,18.6618
"3817","kor48","heavy","E","NW",1,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.0545,47.2941,5,1.5726
"3818","kor48","south","s","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.3206,64.4706,4,32.6176
"3819","kor48","odor","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.3066,2.3333,11,141.6863
"3820","kor48","flat","f","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,0.9224,26.2157,17,12.5317
"3821","kor48","finger","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,0.902,36.6667,4,8.9951
"3822","kor48","silly","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,0.9455,57.098,25,15.3757
"3823","kor48","twist","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.2186,12.6078,6,0.89543
"3824","kor48","travel","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.1051,33.3725,5,3.2236
"3825","kor48","social","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.206,33.3922,4,22.5147
"3826","kor48","notice","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.7707,59.2549,3,23.732
"3827","kor48","bacon","ei","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.0768,11.8627,5,29.6196
"3828","kor48","front","f","NW",1,"sparse",-0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,0.8873,181.549,6,1.4249
"3829","kor48","player","ei","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,0.9787,37.7647,14,87.2059
"3830","kor48","twice","t","NW",1,"sparse",-0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.0202,62.5686,1,0.56863
"3831","kor48","smash","ae","NW",0,"sparse",-0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.7032,8.2549,6,4.915
"3832","kor48","scissor","s","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,0.8881,0.35294,14,16.6078
"3833","kor48","pepper","E","NW",1,"dense",0.5,"vowel",-0.5,"critical",-0.5,31,0.676925113834615,1.0551,8.8039,10,14.4902
"3834","kor48","donor","ou","NW",1,"dense",0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,0.9558,4.0784,10,24.8353
"3835","kor48","plane","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,1.0873,95.5294,22,65.721
"3836","kor48","poker","p","NW",1,"dense",0.5,"consonant",0.5,"critical",-0.5,31,0.552480640514338,1.0736,16.0588,13,3.2594
"3837","kor48","timer","t","NW",1,"dense",0.5,"consonant",0.5,"control",0.5,31,0.552480640514338,1.1751,6.2549,11,203.5579
"3838","kor48","photo","ou","NW",1,"sparse",-0.5,"vowel",-0.5,"control",0.5,31,0.676925113834615,1.3035,22.8431,2,11.3628
